User_ID,Gender,Age_Group,Region,Subscription_Type,Subscription_Start_Date,Subscription_End_Date,Device_Type,Engagement_Level
U1393,Male,36-50,East,Basic,14/12/2024,25/07/2025,Laptop,High
U1394,Female,36-50,East,Basic,12/07/2025,16/12/2025,Laptop,Low
U1395,Other,26-35,North,Free Trial,14/06/2023,14/11/2023,Laptop,Medium
U1396,Male,50+,Central,Basic,25/11/2025,05/07/2026,Laptop,Medium
U1397,Female,26-35,Central,Premium,22/11/2025,17/04/2026,Laptop,Medium
U1398,Other,26-35,West,Basic,12/12/2022,21/07/2023,Laptop,Low
U1399,Female,36-50,South,Premium,27/01/2022,28/07/2022,Laptop,Low
U1400,Female,18-25,North,Free Trial,17/10/2025,14/09/2026,Tablet,Medium
U1401,Female,26-35,North,Free Trial,31/08/2023,07/08/2024,Smart TV,Medium
U1402,Male,50+,South,Basic,04/08/2024,07/01/2025,Mobile,Low
U1403,Female,36-50,Central,Free Trial,09/04/2024,29/12/2024,Mobile,High
U1404,Female,18-25,Central,Basic,09/03/2025,27/12/2025,Tablet,High
U1405,Male,18-25,North,Free Trial,21/04/2024,03/10/2024,Smart TV,High
U1406,Male,36-50,North,Basic,04/01/2024,21/06/2024,Laptop,High
U1407,Other,36-50,West,Free Trial,03/07/2025,29/03/2026,Tablet,High
U1408,Female,26-35,North,Premium,13/03/2025,16/06/2025,Smart TV,Medium
U1409,Female,36-50,West,Premium,09/03/2024,01/01/2025,Tablet,Low
U1410,Female,50+,South,Basic,06/09/2024,21/08/2025,Laptop,Low
U1411,Other,18-25,Central,Free Trial,15/12/2023,18/05/2024,Tablet,High
U1412,Other,26-35,South,Free Trial,15/10/2025,01/08/2026,Laptop,High
U1413,Female,26-35,South,Free Trial,13/06/2025,13/06/2026,Tablet,Medium
U1414,Other,18-25,Central,Free Trial,18/10/2022,16/09/2023,Tablet,Low
U1415,Other,36-50,South,Basic,03/01/2025,06/08/2025,Laptop,High
U1416,Other,26-35,South,Basic,26/05/2023,12/10/2023,Smart TV,Low
U1417,Male,36-50,South,Premium,30/11/2024,06/11/2025,Mobile,Low
U1418,Female,18-25,East,Free Trial,27/09/2024,09/04/2025,Mobile,Medium
U1419,Male,36-50,East,Basic,13/06/2022,02/10/2022,Smart TV,Low
U1420,Female,26-35,South,Free Trial,03/07/2025,06/06/2026,Laptop,Low
U1421,Female,18-25,Central,Premium,24/04/2022,19/11/2022,Tablet,High
U1422,Other,36-50,East,Free Trial,13/12/2022,20/06/2023,Tablet,High
U1423,Female,26-35,West,Free Trial,17/12/2025,24/06/2026,Laptop,High
U1424,Male,26-35,Central,Free Trial,08/12/2024,29/03/2025,Tablet,High
U1425,Male,36-50,South,Premium,07/11/2022,30/09/2023,Mobile,Medium
U1426,Other,18-25,West,Free Trial,11/05/2025,17/02/2026,Tablet,Low
U1427,Female,26-35,North,Premium,24/03/2022,23/09/2022,Mobile,Low
U1428,Other,18-25,North,Basic,11/01/2024,25/04/2024,Smart TV,Low
U1429,Other,50+,Central,Premium,19/12/2023,03/04/2024,Mobile,Low
U1430,Male,18-25,North,Free Trial,15/02/2024,15/12/2024,Tablet,Low
U1431,Male,50+,West,Premium,12/08/2022,10/08/2023,Tablet,Medium
U1432,Male,50+,North,Premium,21/02/2025,19/12/2025,Smart TV,Low
U1433,Male,18-25,South,Premium,06/07/2024,05/11/2024,Tablet,High
U1434,Female,50+,North,Premium,05/12/2025,20/10/2026,Laptop,Low
U1435,Other,36-50,Central,Basic,21/09/2022,02/04/2023,Laptop,Medium
U1436,Male,36-50,North,Basic,19/04/2022,01/08/2022,Tablet,Low
U1437,Female,50+,West,Premium,30/11/2023,04/05/2024,Smart TV,High
U1438,Female,36-50,North,Basic,18/06/2023,18/10/2023,Mobile,High
U1439,Other,36-50,Central,Basic,13/11/2023,19/03/2024,Mobile,Medium
U1440,Female,26-35,South,Basic,16/02/2025,26/07/2025,Smart TV,Low
U1441,Male,50+,East,Premium,08/06/2023,18/09/2023,Mobile,Medium
U1442,Female,36-50,North,Free Trial,25/12/2024,08/06/2025,Laptop,High
U1443,Female,36-50,West,Premium,06/02/2022,23/07/2022,Tablet,Medium
U1444,Female,26-35,North,Free Trial,24/02/2025,03/06/2025,Mobile,High
U1445,Male,26-35,West,Free Trial,15/09/2024,10/04/2025,Mobile,Low
U1446,Other,36-50,North,Free Trial,17/07/2023,28/12/2023,Smart TV,Low
U1447,Male,50+,West,Basic,28/09/2024,23/06/2025,Mobile,High
U1448,Female,50+,North,Free Trial,09/12/2025,22/05/2026,Smart TV,Low
U1449,Male,36-50,South,Free Trial,12/12/2023,02/09/2024,Tablet,Low
U1450,Male,50+,Central,Basic,31/03/2022,22/09/2022,Tablet,Medium
U1451,Other,26-35,Central,Basic,16/01/2024,23/11/2024,Smart TV,Low
U1452,Female,26-35,South,Basic,10/03/2022,15/09/2022,Smart TV,Low
U1453,Male,26-35,West,Premium,20/11/2023,05/09/2024,Tablet,High
U1454,Female,18-25,Central,Premium,13/10/2024,19/04/2025,Tablet,High
U1455,Female,50+,South,Free Trial,08/07/2023,22/04/2024,Mobile,Low
U1456,Other,50+,East,Premium,04/08/2022,12/01/2023,Laptop,Low
U1457,Female,26-35,South,Basic,17/03/2022,01/12/2022,Mobile,Low
U1458,Male,36-50,East,Free Trial,30/07/2023,03/05/2024,Laptop,Medium
U1459,Female,18-25,Central,Free Trial,14/07/2022,01/01/2023,Smart TV,High
U1460,Other,36-50,South,Free Trial,26/09/2025,24/04/2026,Smart TV,Low
U1461,Male,50+,East,Premium,01/12/2025,26/11/2026,Laptop,Low
U1462,Male,26-35,West,Basic,24/11/2022,29/07/2023,Mobile,Low
U1463,Other,50+,South,Basic,02/02/2025,02/09/2025,Laptop,Medium
U1464,Other,50+,North,Free Trial,09/07/2023,04/07/2024,Tablet,Low
U1465,Female,50+,South,Free Trial,24/08/2025,12/07/2026,Mobile,Medium
U1466,Female,18-25,South,Premium,19/03/2025,01/09/2025,Mobile,Low
U1467,Female,50+,West,Basic,30/07/2024,20/03/2025,Smart TV,High
U1468,Male,50+,East,Premium,19/11/2024,05/10/2025,Smart TV,Low
U1469,Male,50+,Central,Basic,03/05/2023,28/03/2024,Smart TV,Low
U1470,Female,18-25,South,Free Trial,20/03/2025,07/12/2025,Tablet,Low
U1471,Other,36-50,East,Free Trial,02/03/2024,03/01/2025,Laptop,Medium
U1472,Male,36-50,North,Premium,25/09/2024,29/07/2025,Laptop,High
U1473,Female,50+,North,Free Trial,01/11/2025,19/06/2026,Smart TV,High
U1474,Other,36-50,North,Basic,26/09/2025,17/07/2026,Mobile,High
U1475,Male,26-35,North,Basic,05/07/2023,05/04/2024,Smart TV,Low
U1476,Male,36-50,North,Premium,26/08/2022,15/01/2023,Tablet,Medium
U1477,Other,50+,East,Free Trial,25/04/2025,05/01/2026,Laptop,Low
U1478,Male,36-50,West,Premium,18/01/2023,17/10/2023,Tablet,Low
U1479,Female,36-50,West,Basic,10/02/2024,15/10/2024,Mobile,High
U1480,Male,18-25,South,Basic,09/02/2023,05/08/2023,Laptop,Low
U1481,Male,18-25,North,Free Trial,29/08/2025,08/01/2026,Laptop,High
U1482,Female,36-50,Central,Free Trial,22/11/2022,17/11/2023,Smart TV,High
U1483,Male,50+,North,Basic,14/10/2022,20/04/2023,Mobile,High
U1484,Male,18-25,South,Free Trial,31/05/2024,02/10/2024,Tablet,Medium
U1485,Female,50+,North,Basic,26/12/2025,11/11/2026,Mobile,Medium
U1486,Other,36-50,West,Premium,04/07/2022,10/01/2023,Smart TV,Medium
U1487,Other,26-35,West,Free Trial,24/05/2022,09/10/2022,Tablet,Medium
U1488,Male,26-35,East,Premium,16/01/2023,04/05/2023,Mobile,High
U1489,Female,18-25,South,Basic,29/05/2023,25/04/2024,Mobile,Low
U1490,Female,18-25,North,Premium,14/02/2024,05/07/2024,Smart TV,Medium
U1491,Other,36-50,West,Basic,27/10/2024,13/05/2025,Smart TV,Medium
U1492,Male,18-25,East,Premium,24/10/2024,09/05/2025,Mobile,Low
U1493,Male,50+,North,Free Trial,21/06/2023,06/12/2023,Tablet,High
U1494,Female,50+,South,Basic,31/05/2024,06/01/2025,Laptop,High
U1495,Male,26-35,North,Free Trial,07/07/2022,06/02/2023,Tablet,Low
U1496,Female,26-35,North,Premium,27/06/2025,31/03/2026,Mobile,Medium
U1497,Female,26-35,North,Premium,24/06/2023,11/10/2023,Smart TV,Low
U1498,Male,26-35,North,Premium,23/04/2025,19/09/2025,Laptop,Low
U1499,Other,26-35,North,Basic,17/06/2023,18/10/2023,Tablet,High
U1500,Male,18-25,West,Premium,30/12/2024,05/05/2025,Laptop,Low
U1501,Male,36-50,South,Premium,13/10/2023,26/04/2024,Mobile,High
U1502,Female,50+,North,Premium,05/08/2022,26/11/2022,Laptop,Medium
U1503,Male,50+,Central,Free Trial,08/10/2023,17/07/2024,Laptop,High
U1504,Female,50+,East,Free Trial,09/02/2024,12/05/2024,Laptop,Low
U1505,Other,18-25,West,Basic,22/11/2024,04/04/2025,Laptop,High
U1506,Other,50+,East,Premium,17/02/2023,10/01/2024,Mobile,High
U1507,Male,26-35,West,Premium,08/08/2023,27/01/2024,Tablet,High
U1508,Other,18-25,West,Free Trial,19/03/2024,11/02/2025,Laptop,Medium
U1509,Other,18-25,South,Basic,10/01/2023,09/10/2023,Mobile,Medium
U1510,Other,36-50,North,Premium,21/07/2025,17/05/2026,Laptop,High
U1511,Other,18-25,South,Premium,16/07/2024,24/02/2025,Tablet,High
U1512,Other,18-25,South,Basic,27/08/2025,30/05/2026,Tablet,Medium
U1513,Other,36-50,South,Basic,17/02/2024,27/07/2024,Laptop,Low
U1514,Male,18-25,Central,Free Trial,02/04/2024,25/10/2024,Laptop,Medium
U1515,Other,36-50,West,Basic,16/12/2023,04/11/2024,Smart TV,Low
U1516,Male,18-25,West,Basic,07/06/2022,22/11/2022,Mobile,Low
U1517,Male,26-35,Central,Free Trial,09/08/2025,26/05/2026,Smart TV,Medium
U1518,Male,18-25,North,Free Trial,05/06/2023,29/04/2024,Tablet,Medium
U1519,Female,36-50,West,Free Trial,14/08/2023,29/12/2023,Tablet,High
U1520,Female,18-25,Central,Basic,29/11/2023,02/10/2024,Smart TV,Medium
U1521,Other,18-25,South,Premium,29/05/2023,23/02/2024,Mobile,Low
U1522,Female,18-25,South,Basic,03/09/2023,16/12/2023,Smart TV,Medium
U1523,Male,26-35,South,Basic,25/07/2023,24/03/2024,Tablet,Medium
U1524,Other,26-35,North,Premium,10/08/2024,18/12/2024,Mobile,Low
U1525,Male,50+,Central,Basic,15/02/2022,12/09/2022,Smart TV,Low
U1526,Female,26-35,South,Basic,06/10/2023,16/04/2024,Mobile,Medium
U1527,Female,36-50,West,Free Trial,15/08/2023,03/12/2023,Mobile,Medium
U1528,Male,36-50,South,Premium,12/01/2025,22/09/2025,Tablet,Medium
U1529,Female,18-25,North,Free Trial,21/12/2022,09/08/2023,Mobile,Low
U1530,Other,36-50,East,Premium,25/01/2023,11/10/2023,Smart TV,Low
U1531,Male,26-35,East,Basic,31/07/2025,15/03/2026,Laptop,Medium
U1532,Male,36-50,South,Free Trial,30/08/2025,25/12/2025,Smart TV,Low
U1533,Male,50+,West,Basic,20/10/2022,28/07/2023,Mobile,Low
U1534,Male,50+,Central,Free Trial,18/05/2022,11/11/2022,Tablet,Medium
U1535,Female,18-25,Central,Basic,12/05/2025,27/08/2025,Laptop,Medium
U1536,Female,50+,North,Premium,17/08/2022,29/11/2022,Laptop,Low
U1537,Other,18-25,North,Free Trial,23/05/2024,01/01/2025,Tablet,High
U1538,Male,26-35,Central,Premium,04/10/2024,22/04/2025,Laptop,Low
U1539,Male,18-25,East,Basic,17/01/2025,23/12/2025,Laptop,Medium
U1540,Female,26-35,South,Basic,23/03/2022,18/02/2023,Smart TV,High
U1541,Male,36-50,Central,Free Trial,26/03/2023,06/12/2023,Tablet,Low
U1542,Other,50+,West,Basic,29/09/2025,09/01/2026,Laptop,Low
U1543,Female,18-25,South,Basic,08/04/2022,18/11/2022,Laptop,Medium
U1544,Female,18-25,Central,Free Trial,21/05/2022,07/11/2022,Tablet,Low
U1545,Male,18-25,East,Premium,23/03/2023,15/07/2023,Mobile,Medium
U1546,Other,26-35,West,Basic,22/11/2024,13/08/2025,Laptop,Low
U1547,Other,26-35,South,Basic,04/03/2022,18/09/2022,Mobile,High
U1548,Male,36-50,North,Premium,21/10/2022,14/03/2023,Smart TV,Low
U1549,Other,26-35,North,Free Trial,08/12/2022,26/05/2023,Mobile,Medium
U1550,Male,36-50,East,Free Trial,14/03/2025,23/07/2025,Mobile,Medium
U1551,Male,26-35,South,Basic,10/04/2023,05/08/2023,Mobile,High
U1552,Male,26-35,East,Free Trial,21/01/2024,20/04/2024,Smart TV,Medium
U1553,Female,50+,North,Premium,28/05/2023,15/02/2024,Laptop,Low
U1554,Male,36-50,Central,Free Trial,12/01/2023,06/06/2023,Laptop,Low
U1555,Male,50+,Central,Basic,07/05/2024,10/09/2024,Mobile,High
U1556,Other,36-50,West,Free Trial,13/09/2022,20/05/2023,Smart TV,High
U1557,Other,18-25,East,Free Trial,10/11/2025,08/07/2026,Tablet,Low
U1558,Other,26-35,West,Basic,20/10/2022,21/06/2023,Smart TV,Low
U1559,Other,18-25,North,Basic,03/08/2022,15/05/2023,Smart TV,Medium
U1560,Male,50+,South,Basic,17/03/2024,08/07/2024,Mobile,Low
U1561,Male,18-25,Central,Free Trial,19/06/2022,08/01/2023,Smart TV,Medium
U1562,Female,36-50,Central,Basic,22/12/2022,21/09/2023,Mobile,Low
U1563,Female,18-25,North,Premium,05/11/2024,03/10/2025,Tablet,Medium
U1564,Male,36-50,West,Premium,05/03/2022,28/01/2023,Tablet,High
U1565,Female,26-35,East,Free Trial,28/08/2022,28/04/2023,Smart TV,Medium
U1566,Male,50+,Central,Free Trial,28/10/2025,20/02/2026,Laptop,Medium
U1567,Other,50+,South,Basic,06/04/2022,02/09/2022,Tablet,Low
U1568,Male,50+,North,Free Trial,21/04/2024,19/12/2024,Smart TV,Medium
U1569,Male,50+,East,Premium,05/02/2024,05/10/2024,Tablet,Low
U1570,Female,26-35,Central,Free Trial,14/04/2025,08/03/2026,Smart TV,Medium
U1571,Other,26-35,East,Premium,10/12/2022,03/06/2023,Smart TV,Medium
U1572,Female,18-25,East,Free Trial,23/04/2022,14/03/2023,Smart TV,High
U1573,Female,50+,East,Basic,20/11/2023,07/08/2024,Mobile,Low
U1574,Male,50+,East,Basic,03/11/2025,29/08/2026,Smart TV,Medium
U1575,Other,18-25,North,Free Trial,04/11/2023,27/04/2024,Mobile,High
U1576,Female,50+,South,Free Trial,20/04/2023,02/12/2023,Smart TV,High
U1577,Male,18-25,Central,Premium,26/05/2023,24/10/2023,Tablet,Medium
U1578,Male,50+,North,Free Trial,22/07/2022,19/12/2022,Tablet,Low
U1579,Male,36-50,Central,Basic,18/10/2024,19/01/2025,Mobile,High
U1580,Male,18-25,North,Basic,24/05/2024,02/05/2025,Laptop,Medium
U1581,Other,26-35,West,Free Trial,29/11/2024,12/08/2025,Tablet,Low
U1582,Female,36-50,North,Basic,18/05/2023,27/04/2024,Mobile,Low
U1583,Female,36-50,Central,Basic,16/10/2023,08/08/2024,Tablet,Medium
U1584,Male,36-50,East,Premium,28/09/2024,11/08/2025,Tablet,High
U1585,Female,50+,East,Free Trial,27/10/2023,10/10/2024,Mobile,High
U1586,Other,36-50,West,Free Trial,17/06/2024,09/06/2025,Smart TV,High
U1587,Male,18-25,East,Free Trial,03/09/2024,08/04/2025,Smart TV,High
U1588,Other,26-35,West,Free Trial,18/06/2025,09/10/2025,Tablet,High
U1589,Male,50+,South,Basic,23/10/2023,16/06/2024,Smart TV,High
U1590,Male,50+,North,Basic,06/10/2024,05/02/2025,Laptop,Medium
U1591,Female,18-25,North,Premium,08/10/2023,13/08/2024,Smart TV,Medium
U1592,Other,50+,West,Free Trial,14/03/2024,13/10/2024,Mobile,High
U1593,Female,18-25,East,Basic,27/09/2024,05/05/2025,Smart TV,High
U1594,Male,18-25,North,Free Trial,20/04/2024,11/04/2025,Smart TV,Low
U1595,Female,36-50,West,Premium,26/08/2023,11/07/2024,Laptop,Medium
U1596,Other,36-50,South,Free Trial,24/12/2024,04/06/2025,Smart TV,High
U1597,Other,36-50,Central,Basic,15/02/2023,14/01/2024,Laptop,Medium
U1598,Other,36-50,North,Free Trial,13/01/2025,28/10/2025,Tablet,Medium
U1599,Male,18-25,East,Premium,11/07/2023,21/12/2023,Tablet,Low
U1600,Male,18-25,East,Basic,10/12/2022,27/08/2023,Laptop,Low
U1601,Female,50+,South,Free Trial,25/08/2024,01/07/2025,Laptop,Medium
U1602,Other,36-50,West,Free Trial,07/12/2024,07/10/2025,Tablet,High
U1603,Male,18-25,North,Free Trial,28/03/2022,17/12/2022,Tablet,Low
U1604,Female,26-35,South,Free Trial,28/04/2022,02/12/2022,Mobile,Low
U1605,Other,50+,North,Free Trial,08/01/2023,31/05/2023,Tablet,Low
U1606,Other,26-35,Central,Basic,13/04/2023,18/11/2023,Tablet,Low
U1607,Male,36-50,North,Premium,07/01/2023,01/12/2023,Tablet,Medium
U1608,Male,18-25,East,Basic,30/06/2024,30/04/2025,Tablet,Medium
U1609,Female,50+,East,Free Trial,06/04/2025,06/07/2025,Mobile,Medium
U1610,Male,18-25,East,Free Trial,13/10/2024,24/08/2025,Laptop,Low
U1611,Other,50+,West,Premium,06/02/2025,08/10/2025,Mobile,High
U1612,Male,50+,Central,Basic,29/12/2024,05/10/2025,Laptop,Low
U1613,Female,36-50,South,Premium,09/08/2022,15/01/2023,Mobile,High
U1614,Male,26-35,South,Free Trial,07/11/2022,02/11/2023,Tablet,High
U1615,Male,18-25,East,Free Trial,02/09/2022,19/06/2023,Mobile,High
U1616,Female,50+,Central,Premium,14/08/2022,06/02/2023,Mobile,High
U1617,Male,36-50,East,Free Trial,18/12/2022,23/07/2023,Laptop,Medium
U1618,Male,26-35,North,Free Trial,15/07/2024,15/06/2025,Laptop,Medium
U1619,Male,26-35,South,Premium,27/02/2025,20/07/2025,Tablet,Medium
U1620,Male,26-35,South,Basic,22/10/2024,16/05/2025,Smart TV,High
U1621,Other,50+,North,Basic,09/07/2023,07/05/2024,Smart TV,Medium
U1622,Male,26-35,North,Basic,12/10/2024,06/03/2025,Smart TV,Low
U1623,Male,26-35,West,Free Trial,19/09/2025,10/08/2026,Mobile,High
U1624,Female,50+,North,Free Trial,09/05/2024,31/08/2024,Tablet,High
U1625,Female,26-35,North,Premium,30/07/2023,19/07/2024,Tablet,Low
U1626,Other,26-35,West,Premium,07/02/2022,05/08/2022,Laptop,Low
U1627,Other,18-25,East,Free Trial,14/02/2022,08/06/2022,Mobile,Medium
U1628,Other,26-35,East,Premium,22/09/2022,23/05/2023,Smart TV,Medium
U1629,Male,26-35,South,Basic,25/07/2022,18/03/2023,Mobile,High
U1630,Other,50+,West,Basic,03/08/2023,10/07/2024,Smart TV,Medium
U1631,Male,18-25,Central,Basic,13/03/2023,26/11/2023,Smart TV,Medium
U1632,Female,50+,South,Premium,26/01/2025,09/06/2025,Laptop,Medium
U1633,Female,50+,East,Free Trial,06/04/2024,08/12/2024,Smart TV,Medium
U1634,Other,18-25,South,Free Trial,31/07/2023,28/01/2024,Laptop,Low
U1635,Male,36-50,South,Free Trial,13/07/2025,19/04/2026,Tablet,High
U1636,Other,18-25,South,Free Trial,23/11/2023,21/07/2024,Laptop,High
U1637,Other,18-25,Central,Basic,08/01/2024,05/06/2024,Laptop,Medium
U1638,Male,36-50,East,Premium,21/08/2024,03/03/2025,Laptop,Medium
U1639,Other,26-35,West,Basic,11/06/2022,22/12/2022,Tablet,Low
U1640,Other,36-50,Central,Premium,27/04/2022,27/04/2023,Laptop,High
U1641,Female,36-50,South,Basic,17/10/2024,05/05/2025,Tablet,Medium
U1642,Other,18-25,West,Free Trial,10/04/2023,02/04/2024,Smart TV,High
U1643,Other,36-50,East,Basic,24/08/2024,27/06/2025,Tablet,High
U1644,Male,26-35,West,Basic,27/05/2023,15/01/2024,Mobile,High
U1645,Female,36-50,West,Basic,14/02/2025,13/08/2025,Laptop,High
U1646,Other,50+,East,Free Trial,11/11/2022,30/10/2023,Smart TV,Low
U1647,Other,26-35,South,Basic,03/06/2023,01/04/2024,Mobile,Low
U1648,Male,50+,West,Free Trial,31/07/2023,29/06/2024,Mobile,Medium
U1649,Other,18-25,North,Basic,01/04/2024,01/04/2025,Tablet,High
U1650,Male,26-35,Central,Free Trial,11/07/2022,07/04/2023,Tablet,High
U1651,Female,18-25,North,Free Trial,29/01/2023,10/08/2023,Smart TV,Low
U1652,Male,18-25,North,Free Trial,11/04/2023,12/07/2023,Laptop,Medium
U1653,Other,36-50,North,Free Trial,27/01/2025,10/06/2025,Smart TV,Low
U1654,Other,36-50,West,Free Trial,20/04/2023,01/10/2023,Smart TV,Low
U1655,Other,18-25,Central,Basic,31/08/2023,31/01/2024,Smart TV,Medium
U1656,Other,18-25,North,Basic,21/11/2025,01/04/2026,Laptop,High
U1657,Other,50+,North,Free Trial,17/10/2024,17/07/2025,Mobile,Low
U1658,Male,26-35,North,Premium,26/11/2024,22/10/2025,Smart TV,High
U1659,Other,36-50,East,Premium,11/06/2023,01/12/2023,Laptop,High
U1660,Male,50+,North,Free Trial,14/08/2023,18/02/2024,Smart TV,Low
U1661,Other,18-25,South,Premium,19/08/2023,23/12/2023,Smart TV,Medium
U1662,Male,36-50,East,Free Trial,15/02/2025,01/02/2026,Tablet,Low
U1663,Other,36-50,North,Premium,09/08/2022,01/08/2023,Laptop,Low
U1664,Male,36-50,East,Free Trial,25/01/2025,04/12/2025,Laptop,Low
U1665,Female,50+,North,Basic,24/02/2025,18/01/2026,Laptop,High
U1666,Other,26-35,East,Basic,14/01/2024,22/12/2024,Laptop,Medium
U1667,Male,18-25,North,Premium,03/06/2024,06/03/2025,Mobile,High
U1668,Male,50+,South,Basic,09/04/2023,19/07/2023,Mobile,High
U1669,Other,26-35,East,Basic,03/11/2025,28/03/2026,Tablet,Low
U1670,Female,26-35,West,Free Trial,08/07/2023,29/06/2024,Mobile,Medium
U1671,Other,50+,South,Free Trial,20/08/2025,31/05/2026,Smart TV,High
U1672,Male,50+,North,Free Trial,27/06/2023,28/11/2023,Mobile,Medium
U1673,Male,26-35,Central,Premium,08/03/2022,01/03/2023,Tablet,Medium
U1674,Other,50+,West,Free Trial,13/01/2024,31/07/2024,Mobile,Medium
U1675,Male,50+,West,Basic,24/06/2023,02/11/2023,Mobile,High
U1676,Male,26-35,Central,Premium,01/03/2022,31/01/2023,Tablet,Low
U1677,Male,50+,West,Premium,02/11/2023,01/10/2024,Tablet,Low
U1678,Male,50+,North,Basic,23/09/2025,01/07/2026,Smart TV,Medium
U1679,Male,26-35,East,Basic,30/01/2022,18/11/2022,Tablet,Medium
U1680,Other,36-50,East,Free Trial,20/03/2024,27/08/2024,Laptop,Low
U1681,Other,36-50,West,Free Trial,08/11/2023,24/04/2024,Smart TV,High
U1682,Other,36-50,South,Free Trial,19/09/2023,02/01/2024,Mobile,High
U1683,Female,18-25,South,Basic,25/04/2022,13/12/2022,Mobile,Medium
U1684,Other,18-25,East,Basic,02/08/2025,24/12/2025,Mobile,High
U1685,Female,26-35,East,Premium,27/11/2025,19/06/2026,Smart TV,Medium
U1686,Female,36-50,Central,Free Trial,22/07/2022,09/01/2023,Smart TV,High
U1687,Male,36-50,West,Premium,16/04/2025,03/12/2025,Laptop,Medium
U1688,Other,18-25,Central,Basic,07/04/2025,21/03/2026,Tablet,High
U1689,Female,36-50,Central,Free Trial,07/09/2022,26/05/2023,Tablet,Medium
U1690,Male,36-50,Central,Basic,04/08/2023,03/03/2024,Tablet,Medium
U1691,Male,50+,South,Premium,14/12/2025,19/10/2026,Smart TV,Medium
U1692,Male,18-25,East,Free Trial,29/10/2023,04/08/2024,Mobile,Medium
U1693,Female,26-35,North,Free Trial,08/11/2024,02/05/2025,Smart TV,High
U1694,Other,36-50,South,Basic,27/01/2022,13/01/2023,Tablet,Low
U1695,Other,50+,Central,Basic,09/01/2022,23/08/2022,Tablet,High
U1696,Female,26-35,South,Premium,15/02/2024,25/06/2024,Tablet,Medium
U1697,Male,18-25,East,Premium,06/05/2022,02/12/2022,Laptop,Low
U1698,Male,26-35,South,Free Trial,25/08/2024,01/08/2025,Laptop,Low
U1699,Male,50+,South,Basic,12/02/2024,01/11/2024,Tablet,High
U1700,Female,18-25,South,Premium,05/10/2024,18/05/2025,Smart TV,High
U1701,Female,36-50,South,Free Trial,28/02/2024,15/09/2024,Smart TV,Low
U1702,Female,26-35,West,Premium,11/08/2023,02/01/2024,Smart TV,Low
U1703,Other,36-50,East,Basic,10/01/2025,15/10/2025,Laptop,Medium
U1704,Male,26-35,East,Premium,15/03/2024,27/01/2025,Smart TV,High
U1705,Male,18-25,East,Premium,24/11/2022,01/06/2023,Tablet,Medium
U1706,Other,36-50,South,Basic,25/08/2025,01/03/2026,Mobile,High
U1707,Female,18-25,South,Basic,28/08/2022,27/07/2023,Tablet,High
U1708,Female,26-35,North,Premium,12/07/2025,06/06/2026,Laptop,High
U1709,Male,36-50,Central,Premium,05/05/2024,24/10/2024,Mobile,High
U1710,Female,26-35,Central,Free Trial,12/03/2023,15/02/2024,Laptop,Medium
U1711,Other,26-35,South,Basic,23/07/2025,04/03/2026,Tablet,Medium
U1712,Female,50+,North,Basic,21/01/2022,18/10/2022,Smart TV,Low
U1713,Other,36-50,Central,Free Trial,10/03/2022,25/02/2023,Laptop,High
U1714,Female,36-50,West,Basic,25/07/2025,22/02/2026,Mobile,High
U1715,Male,36-50,North,Premium,30/07/2025,17/11/2025,Laptop,Low
U1716,Other,26-35,East,Premium,27/09/2025,24/08/2026,Tablet,High
U1717,Female,50+,West,Premium,16/05/2024,04/01/2025,Tablet,Low
U1718,Female,18-25,South,Premium,27/10/2024,19/06/2025,Laptop,Low
U1719,Other,18-25,North,Basic,09/02/2022,13/07/2022,Smart TV,Medium
U1720,Female,50+,Central,Free Trial,01/08/2023,07/11/2023,Tablet,High
U1721,Other,36-50,South,Premium,01/11/2023,26/03/2024,Laptop,Low
U1722,Female,18-25,Central,Basic,03/11/2025,21/02/2026,Mobile,High
U1723,Other,18-25,North,Free Trial,11/11/2022,16/07/2023,Laptop,Medium
U1724,Male,36-50,East,Premium,17/11/2025,18/09/2026,Tablet,High
U1725,Other,36-50,South,Free Trial,09/12/2023,02/04/2024,Mobile,Medium
U1726,Female,26-35,South,Premium,13/06/2022,06/02/2023,Laptop,Medium
U1727,Other,26-35,East,Premium,22/01/2024,25/08/2024,Mobile,Medium
U1728,Female,18-25,North,Free Trial,14/08/2023,11/06/2024,Mobile,High
U1729,Female,18-25,North,Basic,12/04/2025,05/11/2025,Smart TV,Low
U1730,Male,50+,West,Basic,12/04/2022,17/09/2022,Laptop,Medium
U1731,Other,50+,North,Premium,02/02/2025,02/01/2026,Tablet,Medium
U1732,Male,26-35,East,Premium,13/05/2024,28/09/2024,Mobile,Medium
U1733,Male,26-35,Central,Free Trial,26/06/2025,29/05/2026,Smart TV,Low
U1734,Male,26-35,Central,Basic,18/05/2024,25/03/2025,Mobile,Low
U1735,Male,50+,West,Premium,14/07/2024,30/12/2024,Tablet,High
U1736,Female,50+,East,Free Trial,20/06/2024,29/05/2025,Smart TV,Medium
U1737,Female,36-50,South,Basic,08/12/2025,04/12/2026,Smart TV,Medium
U1738,Female,26-35,West,Free Trial,28/11/2025,01/08/2026,Tablet,Medium
U1739,Female,36-50,Central,Basic,03/11/2025,26/08/2026,Laptop,Low
U1740,Other,50+,East,Premium,24/12/2024,01/08/2025,Laptop,Medium
