User_ID,Content_ID,Rating,Liked_Flag,Feedback_Category
U1229,C09730,3,Y,Neutral
U1102,C16856,3,Y,Neutral
U0788,C02806,1,N,Negative
U1285,C12285,1,N,Negative
U0214,C02319,5,Y,Positive
U1615,C06880,5,Y,Positive
U0419,C13626,5,Y,Positive
U0232,C14101,5,Y,Positive
U1190,C01470,3,Y,Neutral
U1879,C03274,3,N,Neutral
U0779,C13331,4,Y,Positive
U1151,C13294,1,N,Negative
U1132,C06264,5,Y,Positive
U0181,C03561,1,Y,Negative
U1292,C04189,3,Y,Neutral
U1916,C13282,2,Y,Negative
U1374,C07521,3,N,Neutral
U0115,C02967,5,Y,Positive
U0240,C10824,4,Y,Positive
U0356,C10206,2,Y,Negative
U0994,C07114,1,Y,Negative
U0833,C00837,1,Y,Negative
U1537,C14498,2,N,Negative
U1849,C03922,1,Y,Negative
U1424,C12878,3,Y,Neutral
U0472,C08677,1,N,Negative
U0892,C14711,5,Y,Positive
U1048,C12939,3,Y,Neutral
U0049,C09851,4,Y,Positive
U1454,C03036,4,Y,Positive
U0656,C11859,5,Y,Positive
U1369,C05989,3,N,Neutral
U0428,C04539,1,N,Negative
U0159,C07855,5,Y,Positive
U0945,C01137,5,Y,Positive
U0641,C04638,5,Y,Positive
U1368,C02060,2,N,Negative
U1380,C03309,3,Y,Neutral
U1988,C11225,4,Y,Positive
U1398,C09125,5,Y,Positive
U0026,C08309,4,Y,Positive
U1710,C14228,3,N,Neutral
U0263,C13271,5,Y,Positive
U0313,C04599,4,Y,Positive
U1996,C09650,1,N,Negative
U1087,C01522,3,N,Neutral
U0099,C10025,2,N,Negative
U0958,C10549,5,Y,Positive
U1006,C08053,1,N,Negative
U0499,C12328,2,Y,Negative
U0363,C05692,2,Y,Negative
U1016,C11136,2,Y,Negative
U0750,C04170,1,Y,Negative
U1437,C12904,3,N,Neutral
U0387,C12451,2,Y,Negative
U0105,C01285,3,Y,Neutral
U1687,C05164,3,N,Neutral
U0203,C12712,3,N,Neutral
U1627,C03780,2,N,Negative
U1124,C00102,1,Y,Negative
U1893,C15423,5,Y,Positive
U0295,C10257,5,Y,Positive
U0226,C16399,5,Y,Positive
U1508,C09298,3,Y,Neutral
U0252,C17668,3,N,Neutral
U1306,C10383,2,Y,Negative
U1948,C08284,5,Y,Positive
U0466,C03242,2,Y,Negative
U1796,C12823,4,Y,Positive
U1852,C07380,3,Y,Neutral
U0634,C12804,5,Y,Positive
U0586,C15269,5,Y,Positive
U0976,C13204,5,Y,Positive
U0950,C08739,4,Y,Positive
U1078,C14575,4,Y,Positive
U0242,C09884,5,Y,Positive
U1449,C09085,1,Y,Negative
U1387,C00980,2,Y,Negative
U1125,C02879,5,Y,Positive
U0111,C11011,1,N,Negative
U1208,C04969,2,Y,Negative
U0734,C16720,3,N,Neutral
U1315,C06506,1,N,Negative
U0028,C04750,3,Y,Neutral
U0455,C10054,1,N,Negative
U0942,C16700,5,Y,Positive
U1848,C05345,4,Y,Positive
U1940,C00866,3,Y,Neutral
U1777,C13097,3,N,Neutral
U0913,C04897,2,Y,Negative
U1992,C12646,4,Y,Positive
U0048,C06546,2,N,Negative
U1143,C10232,1,Y,Negative
U1865,C17677,3,Y,Neutral
U1920,C04815,3,N,Neutral
U0041,C03861,5,Y,Positive
U0322,C14961,4,Y,Positive
U0444,C03295,5,Y,Positive
U0664,C09699,4,Y,Positive
U1440,C03280,1,N,Negative
U1940,C14481,4,Y,Positive
U1917,C07222,4,Y,Positive
U1452,C00391,5,Y,Positive
U1274,C08223,5,Y,Positive
U1799,C06372,1,Y,Negative
U0231,C11172,1,Y,Negative
U1539,C15907,4,Y,Positive
U1730,C05396,5,Y,Positive
U0463,C09539,2,N,Negative
U1320,C14440,4,Y,Positive
U1988,C03980,2,N,Negative
U1289,C15744,5,Y,Positive
U1841,C08556,3,N,Neutral
U1673,C03703,1,Y,Negative
U1755,C09201,1,Y,Negative
U1528,C10834,1,Y,Negative
U0271,C00482,4,Y,Positive
U0666,C09241,4,Y,Positive
U0405,C07444,3,Y,Neutral
U1289,C09163,3,N,Neutral
U1290,C06509,4,Y,Positive
U0756,C12731,1,N,Negative
U0214,C08893,4,Y,Positive
U1785,C16149,1,Y,Negative
U0008,C06000,3,N,Neutral
U1007,C09792,1,N,Negative
U1742,C05202,3,Y,Neutral
U0767,C00215,5,Y,Positive
U0373,C00939,2,Y,Negative
U1154,C10103,3,Y,Neutral
U0703,C12068,4,Y,Positive
U1028,C10925,3,Y,Neutral
U1321,C08271,1,N,Negative
U1648,C02866,3,Y,Neutral
U1121,C05673,5,Y,Positive
U0241,C09091,3,N,Neutral
U1282,C06343,4,Y,Positive
U0632,C07297,4,Y,Positive
U0576,C08879,3,Y,Neutral
U1618,C07145,2,Y,Negative
U1367,C06066,5,Y,Positive
U0508,C05597,5,Y,Positive
U1436,C00381,4,Y,Positive
U0300,C12050,3,Y,Neutral
U0888,C01738,1,Y,Negative
U0782,C07708,1,Y,Negative
U0732,C03182,1,Y,Negative
U0237,C12839,4,Y,Positive
U0499,C04434,1,Y,Negative
U1936,C14640,3,Y,Neutral
U1160,C15580,5,Y,Positive
U0864,C09389,5,Y,Positive
U1596,C12108,4,Y,Positive
U1568,C07991,2,Y,Negative
U0622,C04169,5,Y,Positive
U0110,C04448,2,Y,Negative
U1100,C11788,3,Y,Neutral
U0964,C00362,3,N,Neutral
U1136,C02453,2,Y,Negative
U0295,C10192,3,N,Neutral
U1310,C00943,2,Y,Negative
U1433,C06540,4,Y,Positive
U0289,C12977,1,N,Negative
U1995,C01919,4,Y,Positive
U1184,C14630,2,Y,Negative
U0909,C13582,5,Y,Positive
U1027,C03208,4,Y,Positive
U1305,C06362,4,Y,Positive
U1206,C02285,2,N,Negative
U1206,C09384,4,Y,Positive
U1891,C06887,4,Y,Positive
U1470,C07056,5,Y,Positive
U1895,C07642,4,Y,Positive
U1172,C14425,2,Y,Negative
U0835,C16226,1,N,Negative
U1216,C13289,5,Y,Positive
U0516,C06145,4,Y,Positive
U0183,C03108,3,N,Neutral
U0408,C13918,5,Y,Positive
U0507,C01602,3,Y,Neutral
U1664,C08067,4,Y,Positive
U1785,C02987,4,Y,Positive
U1969,C04936,1,Y,Negative
U0473,C13680,3,Y,Neutral
U0475,C08935,5,Y,Positive
U1071,C02589,4,Y,Positive
U1915,C10118,1,Y,Negative
U1555,C09457,5,Y,Positive
U0016,C09241,2,Y,Negative
U0796,C05597,4,Y,Positive
U0309,C00673,3,N,Neutral
U1728,C00732,4,Y,Positive
U0846,C06918,2,Y,Negative
U1979,C07502,1,Y,Negative
U0453,C14343,2,Y,Negative
U1691,C15100,2,Y,Negative
U1390,C02206,4,Y,Positive
U0440,C16992,1,N,Negative
U1602,C03613,5,Y,Positive
U0338,C06694,1,Y,Negative
U0330,C12675,3,Y,Neutral
U1806,C09848,5,Y,Positive
U0892,C11975,4,Y,Positive
U0826,C02989,1,N,Negative
U0842,C09714,5,Y,Positive
U0888,C12367,4,Y,Positive
U0830,C13737,1,Y,Negative
U1397,C04013,4,Y,Positive
U1451,C12981,2,Y,Negative
U1136,C02071,2,N,Negative
U1615,C04627,1,N,Negative
U0025,C07618,1,Y,Negative
U1821,C05906,4,Y,Positive
U0375,C05726,4,Y,Positive
U0725,C03890,4,Y,Positive
U0050,C07685,3,Y,Neutral
U1048,C17720,4,Y,Positive
U1585,C11467,4,Y,Positive
U1819,C08143,4,Y,Positive
U0191,C06302,2,N,Negative
U0757,C13209,5,Y,Positive
U0300,C09392,3,N,Neutral
U1819,C15440,2,N,Negative
U0494,C02596,4,Y,Positive
U1577,C17103,5,Y,Positive
U0258,C11083,4,Y,Positive
U1679,C07980,5,Y,Positive
U0194,C13730,1,N,Negative
U1756,C09323,3,N,Neutral
U1404,C07167,2,Y,Negative
U1402,C15702,3,Y,Neutral
U0978,C11329,1,Y,Negative
U0955,C06675,2,Y,Negative
U1676,C08079,5,Y,Positive
U1702,C17570,3,Y,Neutral
U1336,C08547,5,Y,Positive
U0865,C08373,3,N,Neutral
U0213,C14920,5,Y,Positive
U1023,C15389,5,Y,Positive
U1158,C04884,3,N,Neutral
U0128,C07106,1,N,Negative
U1631,C15235,4,Y,Positive
U1761,C00980,2,N,Negative
U1809,C10690,4,Y,Positive
U1868,C14929,1,Y,Negative
U0819,C00920,3,Y,Neutral
U0897,C11766,1,N,Negative
U1097,C00608,2,Y,Negative
U0362,C07202,5,Y,Positive
U0955,C16016,1,Y,Negative
U1735,C08052,1,N,Negative
U0986,C15610,3,N,Neutral
U1144,C11032,5,Y,Positive
U0196,C12642,5,Y,Positive
U1196,C08094,3,Y,Neutral
U1528,C12807,5,Y,Positive
U1212,C08278,4,Y,Positive
U1343,C11711,1,Y,Negative
U0307,C11117,4,Y,Positive
U1682,C00531,4,Y,Positive
U1418,C02096,5,Y,Positive
U0853,C01850,1,Y,Negative
U0356,C13289,4,Y,Positive
U1791,C05196,1,Y,Negative
U0366,C02220,4,Y,Positive
U0456,C17550,1,Y,Negative
U0968,C00552,3,N,Neutral
U1572,C08094,4,Y,Positive
U0537,C12667,3,Y,Neutral
U0151,C04390,3,Y,Neutral
U0179,C06529,3,N,Neutral
U0517,C14623,2,Y,Negative
U0434,C12077,4,Y,Positive
U0402,C09024,3,Y,Neutral
U0165,C13766,1,Y,Negative
U1211,C17042,3,Y,Neutral
U0353,C14461,3,Y,Neutral
U0813,C03899,2,Y,Negative
U1055,C05863,5,Y,Positive
U1732,C09922,5,Y,Positive
U0564,C17641,3,N,Neutral
U0632,C12736,5,Y,Positive
U0716,C15889,3,Y,Neutral
U1729,C07864,4,Y,Positive
U0559,C08396,4,Y,Positive
U1088,C02113,5,Y,Positive
U1853,C06598,1,N,Negative
U0436,C13047,5,Y,Positive
U0147,C00385,3,N,Neutral
U1325,C04777,4,Y,Positive
U1031,C12976,5,Y,Positive
U0990,C01587,3,Y,Neutral
U1818,C14501,3,N,Neutral
U0419,C10114,1,Y,Negative
U0157,C11634,4,Y,Positive
U1041,C07610,4,Y,Positive
U1102,C02713,1,N,Negative
U0096,C08907,3,Y,Neutral
U0995,C11083,4,Y,Positive
U1266,C02799,4,Y,Positive
U1723,C01377,2,Y,Negative
U0527,C08321,4,Y,Positive
U0256,C11128,2,Y,Negative
U0460,C14501,1,Y,Negative
U0578,C06129,3,N,Neutral
U1528,C11582,3,N,Neutral
U0513,C14037,1,N,Negative
U0868,C00920,5,Y,Positive
U1566,C02899,3,Y,Neutral
U1495,C17302,2,Y,Negative
U1676,C01704,1,Y,Negative
U0481,C07472,5,Y,Positive
U1861,C03213,2,Y,Negative
U0342,C09034,1,Y,Negative
U0854,C05969,1,Y,Negative
U1686,C03287,3,Y,Neutral
U0991,C01656,5,Y,Positive
U1796,C14602,4,Y,Positive
U1504,C17782,1,Y,Negative
U1036,C17573,4,Y,Positive
U0676,C15091,5,Y,Positive
U1652,C06203,2,Y,Negative
U1304,C13760,5,Y,Positive
U1487,C06464,5,Y,Positive
U0473,C02620,3,N,Neutral
U0951,C10119,1,Y,Negative
U1439,C03610,3,Y,Neutral
U1478,C06756,3,N,Neutral
U0480,C15427,3,Y,Neutral
U1157,C11911,4,Y,Positive
U1465,C12554,1,N,Negative
U0282,C15766,4,Y,Positive
U1461,C13210,4,Y,Positive
U0497,C09426,1,N,Negative
U1963,C10550,2,N,Negative
U1316,C06118,3,Y,Neutral
U0744,C09332,1,N,Negative
U0510,C07795,2,N,Negative
U1684,C11713,2,Y,Negative
U0591,C07565,4,Y,Positive
U1913,C03201,2,Y,Negative
U1875,C08873,1,N,Negative
U0309,C07125,5,Y,Positive
U0278,C10805,2,Y,Negative
U1556,C05505,3,N,Neutral
U1087,C04919,5,Y,Positive
U1380,C15564,2,Y,Negative
U1107,C12736,1,Y,Negative
U1495,C16030,4,Y,Positive
U1498,C08422,4,Y,Positive
U1606,C03327,4,Y,Positive
U1417,C07763,3,Y,Neutral
U0291,C03767,1,Y,Negative
U1946,C00279,1,Y,Negative
U0171,C16021,5,Y,Positive
U1908,C06889,1,Y,Negative
U0792,C08276,2,Y,Negative
U1085,C12808,1,N,Negative
U1142,C09050,1,N,Negative
U0733,C14000,3,N,Neutral
U1060,C02411,3,Y,Neutral
U1075,C04958,4,Y,Positive
U0940,C10192,3,N,Neutral
U0292,C09991,1,N,Negative
U0197,C15574,3,Y,Neutral
U0077,C00534,1,N,Negative
U1566,C15091,4,Y,Positive
U0367,C16167,2,Y,Negative
U1179,C12117,2,Y,Negative
U0878,C14127,3,Y,Neutral
U0490,C16693,5,Y,Positive
U1829,C04753,5,Y,Positive
U0379,C03932,5,Y,Positive
U1334,C03002,4,Y,Positive
U0509,C03004,1,Y,Negative
U0461,C14188,1,N,Negative
U1591,C07161,4,Y,Positive
U0938,C16384,4,Y,Positive
U0387,C14945,1,Y,Negative
U1230,C00231,2,Y,Negative
U0786,C17018,5,Y,Positive
U1223,C13518,2,N,Negative
U0427,C17289,1,N,Negative
U0900,C13559,5,Y,Positive
U0962,C04710,3,Y,Neutral
U1030,C08773,4,Y,Positive
U1719,C17694,3,N,Neutral
U1492,C16021,4,Y,Positive
U0463,C13758,3,N,Neutral
U0302,C15044,2,Y,Negative
U1390,C09138,5,Y,Positive
U0469,C17480,4,Y,Positive
U1737,C07104,1,Y,Negative
U0573,C03418,5,Y,Positive
U1595,C14482,1,Y,Negative
U1314,C11998,3,Y,Neutral
U1813,C00757,3,Y,Neutral
U1839,C09501,3,Y,Neutral
U1096,C09625,4,Y,Positive
U1252,C06316,1,Y,Negative
U0608,C01176,4,Y,Positive
U0582,C12938,4,Y,Positive
U1144,C17146,3,Y,Neutral
U0858,C17277,4,Y,Positive
U0878,C14513,5,Y,Positive
U1810,C12283,1,N,Negative
U0020,C00909,3,Y,Neutral
U1215,C03019,5,Y,Positive
U1538,C11027,2,Y,Negative
U0472,C01214,2,Y,Negative
U0097,C03555,2,Y,Negative
U1988,C08621,1,Y,Negative
U1029,C16172,3,N,Neutral
U0234,C13127,4,Y,Positive
U0295,C01587,1,N,Negative
U1483,C12717,1,Y,Negative
U0750,C09115,1,N,Negative
U1649,C13117,2,N,Negative
U0848,C01644,2,Y,Negative
U1837,C08668,5,Y,Positive
U1158,C07926,4,Y,Positive
U1911,C06401,2,Y,Negative
U0133,C06037,1,Y,Negative
U1081,C05603,3,N,Neutral
U0351,C06742,4,Y,Positive
U1570,C00659,4,Y,Positive
U1889,C15422,4,Y,Positive
U1551,C12392,5,Y,Positive
U0510,C03893,4,Y,Positive
U1453,C03615,4,Y,Positive
U0134,C10578,2,Y,Negative
U0024,C00737,3,Y,Neutral
U0893,C13053,5,Y,Positive
U1688,C16651,2,Y,Negative
U0841,C07544,1,N,Negative
U1593,C05394,4,Y,Positive
U1565,C11903,5,Y,Positive
U1618,C06749,3,N,Neutral
U1079,C07588,5,Y,Positive
U0240,C12157,4,Y,Positive
U0979,C13798,2,Y,Negative
U0253,C17741,4,Y,Positive
U0956,C12831,5,Y,Positive
U0618,C10062,4,Y,Positive
U1297,C05023,2,Y,Negative
U0605,C03048,3,N,Neutral
U1726,C00315,4,Y,Positive
U1227,C00538,3,Y,Neutral
U1730,C03366,1,Y,Negative
U0534,C03786,1,Y,Negative
U0335,C10047,1,Y,Negative
U1631,C10213,5,Y,Positive
U0303,C16094,4,Y,Positive
U0360,C04584,1,N,Negative
U0163,C15369,4,Y,Positive
U1873,C08399,5,Y,Positive
U0759,C12030,1,N,Negative
U0046,C12441,4,Y,Positive
U1327,C05467,1,Y,Negative
U1949,C14312,4,Y,Positive
U0846,C01241,4,Y,Positive
U1008,C10194,4,Y,Positive
U1116,C11245,3,N,Neutral
U0913,C04671,1,N,Negative
U0490,C12932,5,Y,Positive
U1271,C15715,4,Y,Positive
U1413,C06501,1,Y,Negative
U1303,C09796,5,Y,Positive
U1670,C13888,5,Y,Positive
U1266,C07616,5,Y,Positive
U1227,C14024,1,Y,Negative
U0585,C09348,3,N,Neutral
U1755,C02908,1,Y,Negative
U0100,C10581,1,Y,Negative
U0989,C16158,4,Y,Positive
U0931,C16724,1,N,Negative
U1542,C08512,3,N,Neutral
U0233,C11866,4,Y,Positive
U0280,C00439,4,Y,Positive
U1705,C05025,1,Y,Negative
U0907,C14358,4,Y,Positive
U0345,C05308,1,N,Negative
U0916,C06555,1,N,Negative
U0805,C08509,1,Y,Negative
U0147,C05697,4,Y,Positive
U1299,C04755,4,Y,Positive
U1291,C13489,2,Y,Negative
U1695,C02116,1,N,Negative
U0145,C02152,3,N,Neutral
U1175,C17098,3,Y,Neutral
U0736,C13376,5,Y,Positive
U0265,C15226,5,Y,Positive
U1344,C14608,2,N,Negative
U0754,C16465,2,N,Negative
U1777,C01299,5,Y,Positive
U1028,C16455,3,Y,Neutral
U1805,C05247,2,N,Negative
U1565,C00783,3,Y,Neutral
U1510,C04786,2,Y,Negative
U1188,C09116,2,Y,Negative
U1223,C16573,5,Y,Positive
U1194,C00498,3,Y,Neutral
U1448,C03783,1,N,Negative
U1170,C08604,5,Y,Positive
U1579,C06085,5,Y,Positive
U0163,C02505,3,Y,Neutral
U1107,C16854,2,N,Negative
U0942,C13702,3,Y,Neutral
U1762,C05981,5,Y,Positive
U1648,C13557,4,Y,Positive
U0060,C06293,2,N,Negative
U1630,C16861,1,Y,Negative
U0875,C11878,2,N,Negative
U1907,C11135,1,Y,Negative
U0496,C11504,3,Y,Neutral
U1797,C04882,5,Y,Positive
U0397,C16825,4,Y,Positive
U0234,C15701,3,N,Neutral
U1503,C16252,2,N,Negative
U1079,C13490,1,Y,Negative
U1710,C14378,2,Y,Negative
U1860,C09836,4,Y,Positive
U0130,C00411,4,Y,Positive
U1801,C16886,4,Y,Positive
U1067,C17138,2,N,Negative
U1929,C04113,1,Y,Negative
U1957,C14497,2,N,Negative
U0952,C12180,3,N,Neutral
U0351,C00144,5,Y,Positive
U0091,C01952,1,Y,Negative
U1733,C02031,3,Y,Neutral
U0582,C02682,4,Y,Positive
U1489,C06528,5,Y,Positive
U0745,C02846,1,N,Negative
U1071,C02298,3,N,Neutral
U1739,C11898,1,Y,Negative
U0003,C08763,2,Y,Negative
U1405,C08809,4,Y,Positive
U1046,C01472,1,N,Negative
U1050,C01628,5,Y,Positive
U1856,C11751,3,N,Neutral
U0451,C07884,5,Y,Positive
U1492,C07158,4,Y,Positive
U0433,C02552,3,N,Neutral
U0572,C17618,4,Y,Positive
U1601,C04682,2,N,Negative
U0418,C17625,1,Y,Negative
U1987,C10002,4,Y,Positive
U0369,C03906,3,Y,Neutral
U0482,C16228,3,Y,Neutral
U1780,C07020,5,Y,Positive
U0300,C02429,2,Y,Negative
U0288,C13115,1,N,Negative
U1334,C11828,5,Y,Positive
U0852,C04251,5,Y,Positive
U1597,C01510,5,Y,Positive
U1930,C07838,1,Y,Negative
U1783,C09689,4,Y,Positive
U0262,C12841,5,Y,Positive
U1336,C08504,3,N,Neutral
U0664,C00666,3,Y,Neutral
U0186,C05690,5,Y,Positive
U0819,C05742,3,N,Neutral
U0261,C06802,4,Y,Positive
U1838,C03548,3,Y,Neutral
U1271,C05893,3,Y,Neutral
U0154,C11281,1,Y,Negative
U1786,C08647,2,N,Negative
U0844,C07066,1,Y,Negative
U0266,C16057,4,Y,Positive
U0995,C10048,4,Y,Positive
U0283,C13225,4,Y,Positive
U0490,C07190,1,N,Negative
U0618,C00989,5,Y,Positive
U1267,C15294,3,Y,Neutral
U1069,C12636,3,N,Neutral
U1290,C12760,2,Y,Negative
U0270,C11717,5,Y,Positive
U1039,C12524,2,N,Negative
U1287,C03883,3,N,Neutral
U1908,C03435,5,Y,Positive
U0259,C10739,1,Y,Negative
U0355,C04147,1,N,Negative
U0232,C06562,5,Y,Positive
U0316,C00446,2,N,Negative
U0471,C03975,3,Y,Neutral
U0972,C06404,4,Y,Positive
U1632,C08627,3,N,Neutral
U1007,C15035,2,Y,Negative
U0291,C14098,1,Y,Negative
U0974,C10817,3,N,Neutral
U1425,C11684,1,N,Negative
U0676,C06279,5,Y,Positive
U1323,C03820,4,Y,Positive
U1547,C00609,4,Y,Positive
U1113,C03283,4,Y,Positive
U0957,C06990,4,Y,Positive
U0478,C17611,5,Y,Positive
U1398,C13060,3,N,Neutral
U1176,C10746,1,Y,Negative
U1552,C07009,3,N,Neutral
U1317,C14603,1,N,Negative
U0206,C11212,3,N,Neutral
U1378,C08394,2,Y,Negative
U0878,C15095,4,Y,Positive
U1202,C12499,5,Y,Positive
U1423,C13850,1,Y,Negative
U0983,C02004,3,Y,Neutral
U1714,C15105,3,N,Neutral
U0913,C11021,2,N,Negative
U1318,C15417,3,N,Neutral
U0260,C17104,4,Y,Positive
U0302,C16660,4,Y,Positive
U0159,C15663,4,Y,Positive
U1850,C13438,4,Y,Positive
U1430,C01494,4,Y,Positive
U0120,C09638,5,Y,Positive
U1292,C00778,1,N,Negative
U1930,C05136,4,Y,Positive
U1176,C01186,4,Y,Positive
U1542,C01000,4,Y,Positive
U0539,C05225,1,Y,Negative
U1024,C02207,4,Y,Positive
U0554,C11073,3,Y,Neutral
U0265,C17363,5,Y,Positive
U1623,C12683,4,Y,Positive
U1938,C04696,4,Y,Positive
U0661,C07543,3,N,Neutral
U1856,C03459,1,Y,Negative
U1478,C01704,1,Y,Negative
U0782,C09399,2,N,Negative
U0320,C09746,1,N,Negative
U1513,C15674,4,Y,Positive
U1508,C00091,5,Y,Positive
U1642,C09356,2,Y,Negative
U1584,C15970,2,N,Negative
U0637,C06422,5,Y,Positive
U0855,C01688,5,Y,Positive
U1117,C01274,2,N,Negative
U1708,C15077,5,Y,Positive
U1474,C09141,3,Y,Neutral
U0887,C10492,4,Y,Positive
U1393,C07859,1,Y,Negative
U1680,C02844,3,N,Neutral
U1277,C15451,2,N,Negative
U0419,C01993,3,N,Neutral
U0289,C15568,5,Y,Positive
U1084,C09524,2,Y,Negative
U0556,C00192,3,N,Neutral
U0426,C09932,2,Y,Negative
U1768,C14711,3,Y,Neutral
U1096,C03789,2,Y,Negative
U0636,C09177,1,Y,Negative
U0531,C06905,1,N,Negative
U0523,C03658,2,N,Negative
U0677,C07123,1,Y,Negative
U1330,C09472,2,N,Negative
U1269,C04816,2,Y,Negative
U1204,C03246,5,Y,Positive
U0270,C11013,2,Y,Negative
U0750,C11980,5,Y,Positive
U0223,C15163,1,N,Negative
U1143,C02070,4,Y,Positive
U1330,C15941,4,Y,Positive
U1017,C09209,5,Y,Positive
U1310,C14581,4,Y,Positive
U1960,C14089,2,N,Negative
U1373,C10734,1,Y,Negative
U0628,C16228,4,Y,Positive
U1991,C03100,5,Y,Positive
U1285,C12439,5,Y,Positive
U0715,C15131,3,N,Neutral
U0426,C08968,3,N,Neutral
U1870,C03502,3,N,Neutral
U1811,C13750,3,Y,Neutral
U1677,C13520,4,Y,Positive
U1751,C02245,4,Y,Positive
U1055,C03713,4,Y,Positive
U1639,C15822,2,N,Negative
U1760,C14075,2,N,Negative
U1693,C07869,3,Y,Neutral
U1898,C09376,4,Y,Positive
U0141,C05756,3,Y,Neutral
U0864,C03349,1,N,Negative
U1718,C07046,2,N,Negative
U1296,C00013,1,Y,Negative
U1702,C17316,5,Y,Positive
U1125,C08131,2,N,Negative
U1314,C13008,1,N,Negative
U1280,C17223,4,Y,Positive
U0687,C04532,4,Y,Positive
U0757,C04187,4,Y,Positive
U1422,C11823,2,Y,Negative
U0593,C07833,4,Y,Positive
U0577,C09267,5,Y,Positive
U1315,C00318,5,Y,Positive
U0664,C10934,3,N,Neutral
U0407,C09824,5,Y,Positive
U1499,C12994,1,N,Negative
U1762,C15302,4,Y,Positive
U1273,C00702,4,Y,Positive
U1933,C04867,4,Y,Positive
U0126,C07800,1,Y,Negative
U1942,C06559,2,Y,Negative
U0874,C03440,4,Y,Positive
U0653,C02045,3,Y,Neutral
U0189,C15971,3,Y,Neutral
U1010,C06026,1,Y,Negative
U0586,C04865,3,N,Neutral
U1566,C15936,4,Y,Positive
U1493,C03486,2,N,Negative
U0133,C08169,2,N,Negative
U0157,C12172,2,Y,Negative
U1707,C16418,1,N,Negative
U0084,C05269,2,N,Negative
U1938,C08328,5,Y,Positive
U0675,C08425,1,N,Negative
U1731,C13079,2,Y,Negative
U1093,C09546,1,Y,Negative
U0901,C12475,1,N,Negative
U1498,C02038,1,Y,Negative
U0581,C01791,4,Y,Positive
U1330,C14172,1,Y,Negative
U0334,C13298,3,N,Neutral
U1795,C15426,1,Y,Negative
U0634,C15904,2,N,Negative
U1958,C07002,2,N,Negative
U1592,C16551,5,Y,Positive
U1595,C00660,2,N,Negative
U0976,C06759,1,N,Negative
U0391,C13507,1,N,Negative
U1856,C09131,4,Y,Positive
U0712,C03755,2,Y,Negative
U1721,C10278,2,Y,Negative
U0635,C06636,4,Y,Positive
U1895,C09480,3,N,Neutral
U0262,C02459,2,N,Negative
U1988,C15213,3,Y,Neutral
U0234,C02152,2,Y,Negative
U0320,C13437,3,N,Neutral
U1401,C02869,5,Y,Positive
U0906,C09149,2,N,Negative
U0388,C07362,5,Y,Positive
U1362,C02109,1,Y,Negative
U1296,C03534,3,N,Neutral
U1955,C04425,1,N,Negative
U1515,C14567,2,Y,Negative
U0776,C15832,5,Y,Positive
U0221,C15118,5,Y,Positive
U0598,C09247,4,Y,Positive
U0683,C17260,4,Y,Positive
U0812,C01922,2,N,Negative
U1597,C01085,2,Y,Negative
U0830,C10231,2,N,Negative
U0250,C12531,5,Y,Positive
U0519,C12419,5,Y,Positive
U0100,C15062,3,N,Neutral
U1084,C12834,1,Y,Negative
U0979,C09768,4,Y,Positive
U1256,C05454,2,N,Negative
U1740,C03183,5,Y,Positive
U0908,C14975,5,Y,Positive
U1749,C14009,5,Y,Positive
U0766,C09509,5,Y,Positive
U1547,C04715,3,Y,Neutral
U0283,C09966,5,Y,Positive
U1890,C13260,3,Y,Neutral
U0445,C14065,1,N,Negative
U1550,C05101,1,N,Negative
U1359,C03275,1,Y,Negative
U1932,C13967,5,Y,Positive
U1095,C07325,1,Y,Negative
U1997,C16364,5,Y,Positive
U1568,C09829,4,Y,Positive
U1580,C03246,3,Y,Neutral
U0549,C08217,4,Y,Positive
U1679,C09856,2,N,Negative
U0542,C11113,1,Y,Negative
U1111,C02490,3,N,Neutral
U1672,C11951,4,Y,Positive
U1318,C07105,1,Y,Negative
U1205,C11520,1,Y,Negative
U0991,C08662,3,Y,Neutral
U1284,C12005,3,N,Neutral
U1905,C07899,2,Y,Negative
U1306,C17521,3,Y,Neutral
U0112,C07587,1,Y,Negative
U0645,C14432,4,Y,Positive
U1402,C15126,4,Y,Positive
U1490,C15074,1,Y,Negative
U1989,C15160,4,Y,Positive
U0406,C10104,5,Y,Positive
U0124,C05220,1,Y,Negative
U1029,C16571,4,Y,Positive
U0600,C04192,2,Y,Negative
U0259,C09356,5,Y,Positive
U1678,C02292,2,Y,Negative
U0254,C13087,3,Y,Neutral
U0908,C09272,5,Y,Positive
U1963,C00424,2,N,Negative
U1989,C08477,2,Y,Negative
U0180,C15370,3,N,Neutral
U0743,C05854,4,Y,Positive
U0240,C17556,1,N,Negative
U1878,C04978,5,Y,Positive
U1705,C14147,2,Y,Negative
U0545,C11794,1,N,Negative
U1176,C00863,3,N,Neutral
U1661,C13646,4,Y,Positive
U1806,C00570,5,Y,Positive
U1917,C13589,5,Y,Positive
U1473,C07086,5,Y,Positive
U1372,C07503,3,N,Neutral
U1338,C03697,1,N,Negative
U0956,C15769,3,N,Neutral
U1462,C05038,5,Y,Positive
U0303,C08441,1,Y,Negative
U1049,C08472,4,Y,Positive
U1094,C09998,1,Y,Negative
U0320,C16860,2,N,Negative
U1732,C14388,4,Y,Positive
U1798,C06062,1,Y,Negative
U1248,C17415,2,Y,Negative
U0056,C12396,2,Y,Negative
